u,v,key,osmid,highway,ref,oneway,reversed,length,geometry,name,lanes,maxspeed,junction
476262571,3792985669,0,42036549,tertiary,,False,False,508.23225542298485,"LINESTRING (51.1843827 43.6385554, 51.1849403 43.6384844, 51.1853525 43.638432, 51.1858968 43.6383627, 51.1863975 43.6382977, 51.1865937 43.6382278, 51.1867512 43.6381507, 51.1874156 43.6378256, 51.1880349 43.6375225, 51.1884658 43.6373116, 51.188789 43.6371543, 51.1890142 43.6370447, 51.1891472 43.6369389, 51.1892002 43.6368052, 51.1891894 43.6362696)",улица Железнодорожников,,,
476262571,4883138570,0,42036549,tertiary,,False,True,227.58974881057443,"LINESTRING (51.1843827 43.6385554, 51.1834625 43.6386726, 51.1831941 43.6387024, 51.1815943 43.6388972)",улица Железнодорожников,,,
476262573,3792985632,0,39724057,tertiary,,False,False,262.34287118815587,"LINESTRING (51.1835408 43.6349526, 51.1834905 43.634743, 51.1832941 43.6339239, 51.1832286 43.6336509, 51.1831699 43.6334086, 51.1830279 43.6328226, 51.1829747 43.6326292)",,,,
476262573,476262571,0,39724057,tertiary,,False,True,406.3242484215196,"LINESTRING (51.1835408 43.6349526, 51.1835601 43.6350133, 51.183575 43.6350601, 51.1838085 43.6360715, 51.1838844 43.6364, 51.1839624 43.6367358, 51.1839924 43.6368655, 51.1840417 43.6370792, 51.1841236 43.6374336, 51.1841548 43.6375688, 51.1842004 43.637766, 51.1843537 43.6384298, 51.1843827 43.6385554)",,,,
476262573,2596418483,0,42036563,secondary,,False,False,395.54733530591227,"LINESTRING (51.1835408 43.6349526, 51.1833929 43.6349583, 51.1819152 43.6350148, 51.1814941 43.6350352, 51.1807526 43.6350711, 51.1796353 43.6351252, 51.1795097 43.6351313, 51.1791756 43.6351475, 51.1786354 43.6351737)",Строительная улица,4,,
476262573,4883138611,0,42036563,secondary,,False,True,119.17754948323707,"LINESTRING (51.1835408 43.6349526, 51.1845861 43.6349372, 51.185017 43.6349822)",Строительная улица,4,,
521643217,6100571078,0,42036563,secondary,,False,False,305.8253776758802,"LINESTRING (51.1735628 43.6354228, 51.1720615 43.6353954, 51.1703984 43.6353614, 51.1697652 43.6353307)",Строительная улица,4,,
521643217,2400307608,0,42036563,secondary,,False,True,199.06810963884413,"LINESTRING (51.1735628 43.6354228, 51.1736859 43.6354192, 51.1760288 43.6352834)",Строительная улица,4,,
521643217,2689815185,0,1411071026,tertiary,,False,False,270.10910086956903,"LINESTRING (51.1735628 43.6354228, 51.1735441 43.6355358, 51.173529 43.636175, 51.1735121 43.6368927, 51.1735081 43.6370634, 51.1734894 43.6378508)",улица Геологов,2,,
521643217,521643231,0,"[1411071026, 1479181173]",tertiary,,False,True,318.05535437302314,"LINESTRING (51.1735628 43.6354228, 51.173626 43.635253, 51.173775 43.6348529, 51.174629 43.6327955, 51.1746775 43.6326788)",улица Геологов,2,,
521643228,3792985632,0,39724057,tertiary,,False,True,149.2766765761478,"LINESTRING (51.1826781 43.631304, 51.1829747 43.6326292)",,,,
521643228,2400307601,0,415472523,tertiary,,False,False,516.6738112045714,"LINESTRING (51.1826781 43.631304, 51.182609 43.6313151, 51.1814726 43.6314974, 51.1811599 43.631581, 51.1809305 43.6316734, 51.1806192 43.6318416, 51.1798052 43.6323233, 51.1795909 43.6324192, 51.1794179 43.6324774, 51.1792269 43.6325209, 51.1790138 43.6325465, 51.1782273 43.6325804, 51.1780694 43.6325872, 51.1767283 43.6326532)",Набережная улица,,,
521643228,3792985612,0,415472523,tertiary,,False,True,141.92282589196782,"LINESTRING (51.1826781 43.631304, 51.1827748 43.6312885, 51.1836689 43.6311452, 51.1839457 43.6311008, 51.1843989 43.6310252)",Набережная улица,,,
521643231,521643217,0,"[1411071026, 1479181173]",tertiary,,False,False,318.05535437302314,"LINESTRING (51.1746775 43.6326788, 51.174629 43.6327955, 51.173775 43.6348529, 51.173626 43.635253, 51.1735628 43.6354228)",улица Геологов,2,,
521643231,4897070937,0,"[1479181174, 181238023]",tertiary,,False,False,183.35441683963734,"LINESTRING (51.1746775 43.6326788, 51.1745531 43.6326373, 51.1727312 43.6320722, 51.1726534 43.6320625, 51.1725768 43.6320796)",,,,
521643231,2400307601,0,"[1479181176, 1479181175]",tertiary,,False,True,166.04722433039336,"LINESTRING (51.1746775 43.6326788, 51.1748362 43.6327151, 51.1750255 43.632731, 51.1767283 43.6326532)",Набережная улица,,,
521643240,3792985610,0,415472523,tertiary,,False,False,171.907562908741,"LINESTRING (51.1886882 43.6301985, 51.1884665 43.6302583, 51.1879446 43.6303991, 51.1873349 43.6305378, 51.1870697 43.6305856, 51.1866489 43.6306495)",Набережная улица,,,
521643240,3792985579,0,793218006,tertiary,,False,True,165.6397120080611,"LINESTRING (51.1886882 43.6301985, 51.1888365 43.63016, 51.1893231 43.6300339, 51.1906263 43.6296974)",,,,
521643240,521806467,0,1383051258,tertiary,,False,True,134.1965268851741,"LINESTRING (51.1886882 43.6301985, 51.1887165 43.6302941, 51.1889361 43.6310349, 51.189038 43.6313785)",улица Железнодорожников,,,
521806182,4901484162,0,496851797,tertiary,,True,False,8.638184024496187,"LINESTRING (51.15103 43.6446184, 51.1511195 43.6446613)",,,,
521806182,1975555248,0,183459423,tertiary,,True,False,95.25450414079182,"LINESTRING (51.15103 43.6446184, 51.1510793 43.6445664, 51.1511286 43.6445144, 51.1511501 43.644493, 51.1517235 43.6439242)",Приморский бульвар,,,
521806187,364099249,0,186806526,tertiary,,False,True,307.9863674076904,"LINESTRING (51.1523537 43.6453139, 51.1554484 43.6469439)",улица Каниша Сатбаева,3,,
521806187,521806193,0,42036544,residential,,True,False,192.41152189880245,"LINESTRING (51.1523537 43.6453139, 51.1520849 43.6455753, 51.1518994 43.6457583, 51.1518199 43.6458367, 51.1516613 43.6459932, 51.1509511 43.6467153)",,,,
521806190,521806198,0,496854412,secondary,,False,False,53.70204705330651,"LINESTRING (51.1505258 43.6471441, 51.1505719 43.6466623)",,,,
521806190,521806230,0,42036557,residential,,False,False,522.3432270119365,"LINESTRING (51.1505258 43.6471441, 51.1501993 43.6472845, 51.1491919 43.6477176, 51.1491259 43.6477501, 51.1488539 43.6478839, 51.1484822 43.6481187, 51.1482389 43.6483412, 51.1482143 43.6483723, 51.1480361 43.648598, 51.147886 43.6488296, 51.1476844 43.6492011, 51.1472507 43.6499933, 51.1469254 43.6506121, 51.1468099 43.6507641)",14 микрорайон,,,
521806190,521806270,0,"[496854414, 181238030]",secondary,,False,True,455.0616566537043,"LINESTRING (51.1505258 43.6471441, 51.1505029 43.6474258, 51.1505712 43.6482685, 51.1506713 43.6494305, 51.1506724 43.6494421, 51.1506963 43.6496876, 51.1507241 43.6500238, 51.1507428 43.6502144, 51.1507533 43.6503751, 51.1507615 43.6504998, 51.150768 43.6505992, 51.1508211 43.6510929, 51.1508219 43.6511185, 51.1508251 43.6512287)",,4,,
521806193,521806190,0,42036544,residential,,True,False,58.78518978538828,"LINESTRING (51.1509511 43.6467153, 51.1506081 43.6470803, 51.1505258 43.6471441)",,,,
521806193,521806198,0,183459420,residential,,True,False,31.07607288830848,"LINESTRING (51.1509511 43.6467153, 51.1508165 43.6466954, 51.1506837 43.6466775, 51.1505719 43.6466623)",,,,
521806198,521806190,0,496854412,secondary,,False,True,53.70204705330651,"LINESTRING (51.1505719 43.6466623, 51.1505258 43.6471441)",,,,
521806198,6101082602,0,496854412,secondary,,False,False,122.78550077189976,"LINESTRING (51.1505719 43.6466623, 51.1505848 43.6463579, 51.1505943 43.6461355, 51.1505432 43.6455595)",,,,
521806214,2352559880,0,499001178,tertiary,,False,True,71.43454986761014,"LINESTRING (51.1390425 43.654049, 51.1394656 43.6534842)",Приморский бульвар,4,40,
521806214,2352559591,0,536289115,tertiary,,False,False,981.1655526100972,"LINESTRING (51.1390425 43.654049, 51.138437 43.6549175, 51.1380633 43.6554619, 51.1374609 43.6563397, 51.1365744 43.6575686, 51.1360507 43.6583087, 51.1356352 43.6588957, 51.1353519 43.6592961, 51.1351814 43.6595494, 51.1347507 43.6601894, 51.1346708 43.6603145, 51.1344421 43.6606943, 51.1342581 43.6610548, 51.133917 43.6620304)",Приморский бульвар,4,40,
521806230,1697355687,0,1383051264,residential,,False,False,40.32701053928198,"LINESTRING (51.1468099 43.6507641, 51.1466381 43.6511048)",,,,
521806230,1697355706,0,42036557,residential,,False,False,34.51126721402453,"LINESTRING (51.1468099 43.6507641, 51.146681 43.6508524, 51.1464696 43.6509509)",14 микрорайон,,,
521806230,521806190,0,42036557,residential,,False,True,522.3432270119364,"LINESTRING (51.1468099 43.6507641, 51.1469254 43.6506121, 51.1472507 43.6499933, 51.1476844 43.6492011, 51.147886 43.6488296, 51.1480361 43.648598, 51.1482143 43.6483723, 51.1482389 43.6483412, 51.1484822 43.6481187, 51.1488539 43.6478839, 51.1491259 43.6477501, 51.1491919 43.6477176, 51.1501993 43.6472845, 51.1505258 43.6471441)",14 микрорайон,,,
521806270,1916798182,0,181238035,tertiary,,True,False,65.73508235849131,"LINESTRING (51.1508251 43.6512287, 51.1510151 43.6517354, 51.1510583 43.6517937)",,,,
521806270,521806190,0,"[496854414, 181238030]",secondary,,False,False,455.0616566537043,"LINESTRING (51.1508251 43.6512287, 51.1508219 43.6511185, 51.1508211 43.6510929, 51.150768 43.6505992, 51.1507615 43.6504998, 51.1507533 43.6503751, 51.1507428 43.6502144, 51.1507241 43.6500238, 51.1506963 43.6496876, 51.1506724 43.6494421, 51.1506713 43.6494305, 51.1505712 43.6482685, 51.1505029 43.6474258, 51.1505258 43.6471441)",,4,,
521806270,364099286,0,"[1476560776, 1476560777, 181238027]",residential,,False,True,444.1843195677135,"LINESTRING (51.1508251 43.6512287, 51.1509218 43.6512198, 51.1513469 43.6511131, 51.1514772 43.6510804, 51.1515817 43.6509938, 51.1517348 43.6508421, 51.1518105 43.650761, 51.1518846 43.6506824, 51.1521967 43.6503549, 51.1522542 43.6503031, 51.1526384 43.6499231, 51.1530248 43.6495434, 51.1530703 43.6495029, 51.1543247 43.6482537)",,,,
521806290,4985400928,0,181237999,secondary,,True,False,42.145815697220996,"LINESTRING (51.1518554 43.6522698, 51.1520773 43.6523597, 51.1523295 43.6524285)",,,,
521806290,364098930,0,"[498255586, 131721039]",secondary,,True,False,477.86863111553373,"LINESTRING (51.1518554 43.6522698, 51.152108 43.6523194, 51.1522727 43.6523134, 51.1524247 43.6522558, 51.1525829 43.6521282, 51.1527203 43.6519896, 51.1547467 43.6499356, 51.1555489 43.6491224)",проспект президента Республики Казахстан,3,,
521806313,4897123878,0,327741276,tertiary,,False,True,10.937520715783736,"LINESTRING (51.1447203 43.6586129, 51.1448239 43.6586766)",,,,
521806313,5419886546,0,42036537,secondary,,True,False,113.42315905079249,"LINESTRING (51.1447203 43.6586129, 51.1450083 43.6582789, 51.145269 43.6580138, 51.1455094 43.6577681)",,6,,
521806328,1972769683,0,415470115,residential,,False,False,58.2862610450353,"LINESTRING (51.1297376 43.6697476, 51.1304323 43.6698968)",,,,
521806328,521806388,0,536289115,tertiary,,False,True,329.87062098522597,"LINESTRING (51.1297376 43.6697476, 51.1299328 43.6694627, 51.1305928 43.6685319, 51.1316533 43.6671249)",Приморский бульвар,4,40,
521806328,13767263730,0,1504509835,tertiary,,True,False,177.09354134762557,"LINESTRING (51.1297376 43.6697476, 51.1297366 43.6698279, 51.129581 43.6701234, 51.1293813 43.6705393, 51.129231 43.6708753, 51.1291537 43.6710405, 51.1291025 43.6711958, 51.1290689 43.67126)",Приморский бульвар,2,40,
521806367,1972769531,0,42036537,secondary,,True,False,343.24132057626576,"LINESTRING (51.141011 43.6623032, 51.1411548 43.6622164, 51.141404 43.6620489, 51.1420891 43.661579, 51.1423247 43.6614285, 51.1426443 43.6611769, 51.1430199 43.6608256, 51.1432793 43.6605458, 51.1437355 43.6599602)",,6,,
521806380,1409415193,0,127297264,residential,,False,False,219.57399361332793,"LINESTRING (51.1322773 43.6702413, 51.1315875 43.6721519)",,,,
521806380,1972769695,0,415470115,residential,,False,True,49.16411912412337,"LINESTRING (51.1322773 43.6702413, 51.131684 43.6701349)",,,,
521806380,1972769672,0,"[186545288, 42036543]",residential,,False,False,282.5900553974696,"LINESTRING (51.1322773 43.6702413, 51.1328787 43.6684721, 51.1327167 43.6684294, 51.1326489 43.668376, 51.1326042 43.6682939, 51.1324227 43.6678802)",,,,
521806380,11185119614,0,1207089466,residential,,False,False,61.00070023084344,"LINESTRING (51.1322773 43.6702413, 51.1326429 43.6703375, 51.1329111 43.6704248, 51.1329541 43.6704695)",,,,
521806388,1972769663,0,186545288,residential,,False,True,42.4380751378891,"LINESTRING (51.1316533 43.6671249, 51.1321 43.667328)",,,,
521806388,521806328,0,536289115,tertiary,,False,False,329.8706209852259,"LINESTRING (51.1316533 43.6671249, 51.1305928 43.6685319, 51.1299328 43.6694627, 51.1297376 43.6697476)",Приморский бульвар,4,40,
521806388,2352559591,0,536289115,tertiary,,False,True,596.61541909795,"LINESTRING (51.1316533 43.6671249, 51.1318485 43.6668299, 51.1319714 43.6666442, 51.1322442 43.6661577, 51.1324152 43.6658511, 51.1325915 43.6655149, 51.1326413 43.6654114, 51.1328829 43.6649386, 51.1330462 43.6645378, 51.1332238 43.6640892, 51.1333244 43.663811, 51.1336691 43.6627583, 51.133744 43.6625494, 51.133885 43.6621076, 51.133917 43.6620304)",Приморский бульвар,4,40,
521806406,7869783736,0,42036545,tertiary,,False,True,78.37249118832032,"LINESTRING (51.1465471 43.6640828, 51.1467642 43.6647699)",,,,
521806406,521806409,0,42036548,unclassified,,False,True,109.88748523495391,"LINESTRING (51.1465471 43.6640828, 51.147877 43.6638568)",,,,
521806406,2354475438,0,42036545,tertiary,,False,False,548.6206187439232,"LINESTRING (51.1465471 43.6640828, 51.1463951 43.663589, 51.1461359 43.6627471, 51.1459749 43.6622242, 51.145712 43.6613791, 51.1457028 43.6613494, 51.1454164 43.6604143, 51.1453694 43.660258, 51.1453415 43.6601676, 51.1452293 43.6598042, 51.145195 43.6596932, 51.1451131 43.6594281, 51.1450635 43.6592671)",,,,
521806409,521806406,0,42036548,unclassified,,False,False,109.88748523495391,"LINESTRING (51.147877 43.6638568, 51.1465471 43.6640828)",,,,
521806409,1972769617,0,42036548,unclassified,,False,True,20.608679273925386,"LINESTRING (51.147877 43.6638568, 51.1479479 43.6640349)",,,,
521806409,1341950471,0,119417654,residential,,False,False,640.3924430945139,"LINESTRING (51.147877 43.6638568, 51.1477671 43.663491, 51.1476061 43.6633423, 51.1475201 43.6630586, 51.1472301 43.6621252, 51.1471209 43.6617719, 51.1471086 43.6617321, 51.1469957 43.6614232, 51.1466319 43.6601894, 51.1464074 43.6594456, 51.1462767 43.6590124, 51.1462349 43.658877, 51.1462372 43.6587688, 51.1462992 43.6586544, 51.146599 43.6583298)",,,,
521806418,2929073957,0,572695273,secondary,,False,False,90.00835622136327,"LINESTRING (51.1487076 43.6662498, 51.149803 43.6660844)",,,,
521806418,5265790893,0,572695273,secondary,,False,True,110.52768270947358,"LINESTRING (51.1487076 43.6662498, 51.1473648 43.6664608)",,,,
521806418,1972769617,0,42036548,unclassified,,False,False,254.060462495636,"LINESTRING (51.1487076 43.6662498, 51.1484797 43.6653877, 51.1483093 43.6650244, 51.1479479 43.6640349)",,,,
521806467,3792985632,0,375963139,residential,,False,True,518.6663792501704,"LINESTRING (51.189038 43.6313785, 51.1889373 43.6313963, 51.188188 43.6315291, 51.187956 43.6315559, 51.1878843 43.6315641, 51.1870316 43.6316625, 51.1866078 43.6317181, 51.1859673 43.631802, 51.1848836 43.6319501, 51.1848092 43.6319603, 51.1847689 43.6319658, 51.1844253 43.6320386, 51.1841571 43.6321356, 51.1839895 43.6322509, 51.183889 43.6323722, 51.1837549 43.6324753, 51.1836339 43.6325243, 51.1834884 43.6325524, 51.1831297 43.6325857, 51.1831025 43.6325933, 51.1829747 43.6326292)",1а микрорайон,,,
521806467,521643240,0,1383051258,tertiary,,False,False,134.1965268851741,"LINESTRING (51.189038 43.6313785, 51.1889361 43.6310349, 51.1887165 43.6302941, 51.1886882 43.6301985)",улица Железнодорожников,,,
521806467,521806471,0,1383051258,tertiary,,False,True,441.0878265316604,"LINESTRING (51.189038 43.6313785, 51.1891117 43.6316647, 51.1891495 43.6319385, 51.1891673 43.6323488, 51.1891716 43.6324493, 51.1891719 43.6325285, 51.1891692 43.6335999, 51.1891676 43.6337535, 51.1891628 43.6342214, 51.1891615 43.6343537, 51.1891564 43.6348544, 51.1891543 43.6350563, 51.1891514 43.6353387)",улица Железнодорожников,,,
521806471,3792985669,0,42036549,tertiary,,False,True,103.55994613474545,"LINESTRING (51.1891514 43.6353387, 51.1891616 43.6354948, 51.1891736 43.6358286, 51.1891791 43.6359816, 51.1891894 43.6362696)",улица Железнодорожников,,,
521806471,4883138611,0,42036563,secondary,,False,False,335.2534911803971,"LINESTRING (51.1891514 43.6353387, 51.1889913 43.6353332, 51.1884818 43.6353158, 51.1879501 43.6352657, 51.1869713 43.6351769, 51.1866716 43.6351521, 51.1860001 43.6350829, 51.185017 43.6349822)",Строительная улица,4,,
521806471,1916798044,0,415470116,secondary,,False,False,217.37917016602142,"LINESTRING (51.1891514 43.6353387, 51.1911039 43.6353318, 51.1918525 43.6353291)",,4,,
521806471,521806467,0,1383051258,tertiary,,False,False,441.0878265316603,"LINESTRING (51.1891514 43.6353387, 51.1891543 43.6350563, 51.1891564 43.6348544, 51.1891615 43.6343537, 51.1891628 43.6342214, 51.1891676 43.6337535, 51.1891692 43.6335999, 51.1891719 43.6325285, 51.1891716 43.6324493, 51.1891673 43.6323488, 51.1891495 43.6319385, 51.1891117 43.6316647, 51.189038 43.6313785)",улица Железнодорожников,,,
521806551,1938284616,0,42036538,tertiary,,False,False,341.27610259487324,"LINESTRING (51.1633915 43.638744, 51.1631445 43.638614, 51.1623467 43.6381943, 51.1621 43.6380645, 51.1611454 43.6375623, 51.1610574 43.637516, 51.1600483 43.6369934, 51.1599554 43.6369452)",улица Юбилейная,2,,
521806551,364099138,0,42036538,tertiary,,False,True,108.29594138517935,"LINESTRING (51.1633915 43.638744, 51.1638828 43.6390025, 51.16448 43.6393167)",улица Юбилейная,2,,
521806551,1974286566,0,1518680489,tertiary,,False,True,73.40078755073195,"LINESTRING (51.1633915 43.638744, 51.1634811 43.6386542, 51.1637058 43.6384291, 51.1637809 43.6383548, 51.1639256 43.6382089)",,2,,
521806555,2680091960,0,42036549,tertiary,,False,False,280.6850752396578,"LINESTRING (51.1734521 43.6399719, 51.1736731 43.6399193, 51.1755222 43.6396807, 51.1768786 43.6395085)",улица Железнодорожников,,,
521806555,521806629,0,181238008,tertiary,,False,False,311.9549919013171,"LINESTRING (51.1734521 43.6399719, 51.1740563 43.6406531, 51.1742483 43.6408846, 51.1744259 43.6411001, 51.1745969 43.6413453, 51.1749188 43.6417208, 51.1752728 43.6421551, 51.1754489 43.6423752)",улица Геологов,2,,
521806555,1893110246,0,500324680,tertiary,,False,True,288.1117482612731,"LINESTRING (51.1734521 43.6399719, 51.1732735 43.6401053, 51.1722092 43.6412003, 51.1713472 43.6420654)",,4,,
